username,userid,profile_location,created_at,text,retweet_count,source,coordinates
aster,1168309148,"Silver Spring, MD",2023-01-19 06:58:53,@_deussivenatura Jesus Christ I treat myself poorly but what is this,0,Twitter for iPhone,
✨ Cozy Witch Roe ✨,1030468407525703681,Washington,2023-01-19 06:55:13,"F - Joaquín. He’d be the sweetest yet slightly awkward and I love him for it.
M - Danika. She’s already getting mar… https://t.co/2Fw7CRmGU1",0,Twitter for iPhone,
Ammoiscurrency,1476089416686862336,"Washington, USA",2023-01-19 06:50:12,@UnbiasedCrime @ElijahSchaffer Jesus christ that's a lot of faith in the fall protection. I'm not sure all those gu… https://t.co/MyygFOrJ44,0,Twitter for Android,
Pythagoras,1338643075355144194,"Washington, USA",2023-01-19 06:24:57,"@MaiqTL @SenWarren Jesus christ, 60% dude? Do you know what 60% of 100k is? 60k. You are gonna leave them with 40k?… https://t.co/zGvxQZ9P1e",0,Twitter for Android,
Lily,1085559946140356608,"Washington, DC",2023-01-19 06:06:14,@billybinion Jesus Christ. As if life isn’t already hard enough without THIS NONSENSE happening to people?!,0,Twitter for iPhone,
Legal_Politics,1567315418,"Washington, DC",2023-01-19 05:55:14,LOL I sure do miss that fucking kid where the hell ever she dumped and parked her ass to. God sure does love her a… https://t.co/Y7kF0A4rew,0,Twitter Web App,
brynne,351006271,"Washington, DC",2023-01-19 05:23:12,let’s not do this stupid shit in the third period again. Jesus Christ keep it together y’all,0,Twitter for iPhone,
costco thot dog,464856873,"Washington, USA",2023-01-19 04:43:21,i hate being single i hate being poor i hate being sick i hate it all i’m trying so hard to trudge thru to better t… https://t.co/40CRMK4pVi,0,Twitter for iPhone,
Mark A. McCleary,2273454115,"Silver Spring, MD",2023-01-19 04:32:13,Wintley Phipps  - God's love is a mystery,0,Radio.co now playing,
Luis M Alvarez,133434530,"Greenbelt, MD",2023-01-19 04:29:03,@RepMTG Jesus Christ someone should hold you accountable woman 💩💩💩,0,Twitter Web App,
Cade,2245630679,"Washington, USA",2023-01-19 04:23:37,"God I LOVE haters so much 💀

This was a YT Short I posted WHY quitting weed can be difficult for so many people 🍃… https://t.co/nILJuturie",1,Twitter for iPhone,
Robbie (Angry Robbie 😂) 🇺🇲🇺🇦🏳️‍🌈,1560314731226959873,"Langley, Virginia ",2023-01-19 04:18:18,@bartosztruchle Poland is on whole other level of 'fuck around and find out' right now. They are just waiting for a… https://t.co/PvifjPpLCf,0,Twitter for Android,
No One Important,1080262060620083200,"Washington, DC",2023-01-19 04:14:09,@cocorockstarr God I love that movie,0,Twitter for iPhone,
Didier,1501584214797557762,"Arlington, VA",2023-01-19 04:12:35,"This is so fucking dumb. They robbed that man on TV. God, I hate Pat and Wheel so much. https://t.co/lP4Avt0Rzj",0,Twitter for Android,
Anang Mittal अनंग मित्तल,29258026,"Washington, DC",2023-01-19 04:06:30,Jesus christ what happened to Mike Stoklasa? @redlettermedia https://t.co/5XhBqrYhiv,0,Twitter Web App,
Essex Finney,841457967354531840,"Reston, VA",2023-01-19 04:05:39,"The world tells us to seek success, power and money; God tells us to seek humility, service and love. 

- Pope Francis",0,Twitter for iPhone,
Robbie (Angry Robbie 😂) 🇺🇲🇺🇦🏳️‍🌈,1560314731226959873,"Langley, Virginia ",2023-01-19 04:04:35,@Harri_Est @VitalijBlinovv @StrikVovka Done &amp; done. I hope both Strik &amp; Vitalii show all the other soldiers how muc… https://t.co/T7YOAiCuSA,0,Twitter for Android,
Samberly 🍯🥟,1047568516151496705,"Washington, USA",2023-01-19 03:45:57,Please for the love of GOD JOOHEON STEP ON ME… respectfully https://t.co/jFkpI0wAeS,0,Twitter for iPhone,
J.S. Bailey,1064295540916191233,"Washington, DC",2023-01-19 03:43:09,"@Jojo_bean0730 We love you, too, Josiah! God bless y’all! So proud of you! https://t.co/I563Er3t3L",0,Twitter for iPad,
Richard Kaiser,1578418822192795649,"Rockville, MD",2023-01-19 03:37:24,@FredSimonTLM I don’t know. So grateful for Mass in general. So infinitely grateful for all the sacraments. Gratefu… https://t.co/Xu6NUpmgA7,1,Twitter for iPhone,
ᵃⁿᵈʸ,1569913226,"Washington, DC",2023-01-19 03:29:17,PLEASE FOR THE LOVE OF GOD LET ME SLEEP IT'S BEEN THREE DAYS,1,Twitter Web App,
Sarah B Witkin,2312750334,"Washington, DC",2023-01-19 03:13:06,@cocainebear Jesus Christ.  Lots of great actors in this.  And based on a true story?  I’m pumped!,0,Twitter for iPhone,
MatthewOBrien,1414949871736459272,"Washington, DC",2023-01-19 02:54:27,"Jesus, Mobley needs to get his head in the game. I’d hate to see this effort wasted.",0,Twitter for iPhone,
Karl the Fisherman,1118120702,sterling va,2023-01-19 02:53:11,Only if we can Hand a Flag that says Jesus Christ is Lord https://t.co/A0oiB8JlQe,0,Twitter Web App,
Karl the Fisherman,1118120702,sterling va,2023-01-19 02:42:06,Yes Heavenly Father  please make a way where there seems no way all in Jesus Christ mighty name amen https://t.co/MQ2Yqmof2G,0,Twitter Web App,
Teri Renee,1585523254474977280,"Washington, USA",2023-01-19 02:42:01,@HRF Protecting Our Constitutional Republic That Protects Our Individual Rights &amp; Freedoms IS First…We Are Individu… https://t.co/UWBMelmRAZ,0,Twitter for iPhone,
Kaya,2739381835,"Washington, USA",2023-01-19 02:41:03,"@fapolantern GOD I love this shape, I wish it was me so bad.",0,Twitter Web App,
EllieB,767290709212696576,"Washington, USA",2023-01-19 02:08:50,@davidjromano69 Don’t you love how God works in mysterious ways? 😂,0,Twitter for iPhone,
Fred H. N7MHS ✝️,265213242,"Washington, USA",2023-01-19 02:01:35,"As an Ambassador of Christ the LORD, 
come to the Kingdom of God.

Repent and believe what the Bible calls sin.

Th… https://t.co/ItSGXsuMou",1,Twitter for iPad,
Douglass Sloan,114549551,"Washington, DC",2023-01-19 01:58:49,"Jesus Tapdancing Christ. 
I didn't know this shyt. 
Never happier to be Christian. 😬 https://t.co/xkRTluzNZo",0,Twitter for Android,
Cam Grays,4561565146,"Greenbelt, MD",2023-01-19 01:52:31,This movie... In the works.... Lord Jesus Christ... https://t.co/93EvBtiPB9 https://t.co/PSgny2lzPU,0,Twitter for Android,
RAVandekruyf✴️Proud Wokester✴️,1494493220759216128,"Washington, USA",2023-01-19 01:30:10,"It's reprehensible that in 2022 anyone should
live without electricity. It's the god damned 21st century for christ… https://t.co/e8WTDiqDme",11,Twitter for Android,
Paulette A. Robinson,464341425,"Washington, DC",2023-01-19 01:15:45,"knowledge of you! We Thank You &amp; We Love You, In Jesus Name, AMEN! 🙏🏽 #AttitudeOfGratitude",0,Twitter for iPhone,
DAIS,1045110854679711745,"Washington, DC",2023-01-19 01:15:02,Why do you hate us god 🤦🏽‍♂️,0,Twitter for iPad,
KingCam👑,1124021192934006784,"Washington, DC",2023-01-19 01:08:27,@MemeTurner10 By the grace of God it's running off of pure love and dedication lol,0,Twitter for Android,
DCBaptist Convention,219360269,"Washington, D.C.",2023-01-19 00:57:17,"Morning and evening #prayers aligns our hearts and mind in thanksgiving, humility, and love for #God! https://t.co/KrIgoOKVVN",1,Twitter for iPhone,
LDS_Believer,2573062871,"Alexandria, Virginia",2023-01-19 00:31:36,"“The ultimate form of love for God and men is forgiveness.” ~ Elder Marion D. Hanks

#TrustGod #ShareGoodness… https://t.co/Z4aAOAB6dU",10,Twitter for iPad,
Coach Stan,2950337139,"Washington, DC",2023-01-19 00:30:25,@tolan_morgan @FBBC31093 I met Pastor for the first time in Waterloo IA at a close friend’s church and he spoke abo… https://t.co/8ofaK416Bu,1,Twitter for iPhone,
audrey longhorne,1456758224988876815,"Washington, DC",2023-01-19 00:16:24,@LGClaret Jesus Christ is Lord. What is your issue,0,Twitter for iPhone,
𝒟𝑒'𝒱𝒾𝓃𝒸 𝐵𝒶𝒾𝓁𝑒𝓎 -𝒾𝓃𝓉𝓇𝒾𝒸𝒶𝓇𝓈𝒾,1294637831697190912,"Washington DC, USA ",2023-01-18 23:58:19,"Love is God practitioners thought you of what feminism is about. That was the problem.

Fuck deeply. https://t.co/OXbbsvHVzh",0,Twitter for Android,
RyeDidy,3250448773,"Washington, USA",2023-01-18 23:47:13,@disparitybit God I love chunky shoes.,0,Twitter Web App,
Gina Bauman,2574765263,Washington,2023-01-18 23:37:12,"When it comes to war, all bets are off the table! If you believe in  God and Love, then suit up with the Armor of God!",0,Twitter for Android,
frank williams,1129651062,"Maryland, USA",2023-01-18 23:24:53,But now you have been united with Christ Jesus once you were far away from God but now you have been brought near t… https://t.co/lk8QOzeYB0,0,Twitter for Android,
spideydyke,2161556516,Washington,2023-01-18 23:03:46,why is tyn such a dyke. jesus christ,0,Twitter for Android,
Unity Church Woodbridge VA,56844533,"Woodbridge, Virginia",2023-01-18 23:01:11,"Jesus Christ is the blueprint for our lives. Apart from Him, we will not have a solid foundation.

Visit this link… https://t.co/6jWdmDAxiX",0,Zoho Social,
superman110177,614781961,"Hyattsville, MD",2023-01-18 22:57:33,@GuyBeaumont That's Awesome Bro.! Love the banner. God is faithful!🙌🏾🙌🏾,0,Twitter for Android,
{the buxom vixen~) 💄💋/🦅🇺🇸,1378213016672559104,"Washington, DC",2023-01-18 22:48:52,"@_NewMoon07 ""Jesus Christ..... whatever you do please don't let this stand get loose.....the consequences will be dire....""",0,Twitter for Android,
Da,181533729,"Sterling, VA",2023-01-18 22:45:43,jesus christ. the price of the eggs!!!,0,Twitter Web App,
PedroYokes,64528895,"Washington, DC",2023-01-18 22:15:52,"@dhaaruni I mean, he’s equally cruel to fat men here. Saying he can’t imagine himself being friends with a fat person? Jesus Christ",0,Twitter for iPhone,
"Nina Osegueda, Queen of Hell 🤘 🌈💙",19571938,Washington DC,2023-01-18 21:50:45,"@jo_youwhatmate Yup. People are saying it's racist because there's a joke about Indian restaurants' desert menus. Jesus Christ, y'all.",0,Twitter for Android,
Church of the Redeemer,49167085,"Gaithersburg, MD",2023-01-18 21:24:11,"""Our Lord Jesus, that great Shepherd of the sheep, equip you with everything good for doing his will, and may he wo… https://t.co/9BL7VO8h1T",0,Sprout Social,
The Superhoo,72145989,"Falls Church, VA",2023-01-18 21:20:57,"Jesus christ, stealing from a fucking sick dog. https://t.co/IhBjFEP5pn",0,Twitter for Android,
𝒟𝑒'𝒱𝒾𝓃𝒸 𝐵𝒶𝒾𝓁𝑒𝓎 -𝒾𝓃𝓉𝓇𝒾𝒸𝒶𝓇𝓈𝒾,1294637831697190912,"Washington DC, USA ",2023-01-18 21:19:11,"Oh, my bad. In the US Confederacy Empire, this does happen to. Hey sorry about that. Again, never forget the more y… https://t.co/TEwQq4jtWj",0,Twitter for Android,
yolo Billy,1397694839651803138,"Reston, VA",2023-01-18 21:18:02,"Jesus would have been woke. He helped the poor, the disadvantaged and would have hated today’s Republican Party. (T… https://t.co/snoIBYw8rj",2,Twitter for iPhone,
Bubbles_Fella 🫧 🇺🇦 🇮🇪,361466928,Langley Virginia,2023-01-18 21:17:44,@SecDef For the love of god please talk some sense into @OlafScholz Thank you sir https://t.co/pTaDbnzw1M,3,Twitter for iPhone,
kristenlouise,30088364,"Washington, DC ",2023-01-18 21:12:33,"@JoshDaws Not offended by either, but Colbert has frequently talked about who Jesus is and the love of Jesus which… https://t.co/4Kqf4SiSt1",0,Twitter for Android,
"Fr. Brian Paulson, S.J.",227052378,"Washington, DC",2023-01-18 21:12:32,"Fr. Joseph G. Mueller, SJ, dean of @JSTSCU, passed away on January 12 at age 63. He was one of the most kind, gentl… https://t.co/vz9BSvCzAj",1,Hootsuite Inc.,
Jahnelle,931813598715883520,"Landover, MD",2023-01-18 21:11:11,One of my biggest fear was not being able to love the man God intended for me. I feared blocking my blessings becau… https://t.co/esn6Ng8a62,0,Twitter Web App,
Destiny,620596650,"Washington, DC",2023-01-18 20:55:28,I hate Philly so much but Jalen Hurts is so damn fine. God took his time with him! https://t.co/QYu5OvkJIe,0,Twitter for iPhone,
Mitch: Paladin Apologist,1115752262247174145,"Washington, USA",2023-01-18 20:54:31,"I am so sad we are going back to a Doctor Strange book after this. Like it's fine that he's getting back the title,… https://t.co/Wtvh0vtViE",0,Twitter Web App,
LDS Mount Vernon VA Stake,2490618277,"Alexandria, VA",2023-01-18 20:26:38,"""The Savior’s love for us is unfailing – even when we fail!  Nothing can separate us from the love of God.” ~ Siste… https://t.co/ECqu0aptj7",7,Twitter for iPad,
Zeke_gary2,1243587170683596801,"Washington, USA",2023-01-18 20:25:45,"Needs repeating!
This country needs men-men guided by truth, who love their God, their family, &amp; r willing 2 take r… https://t.co/nl75WjVVJq",174,Twitter for Android,
ꑭ Harald Rex Rodney 🇳🇴 🇺🇦ꑭ,1550193578927968257,"Langley, Virginia",2023-01-18 20:17:37,"@Pan_M_165 For the love of god, do not google this either.... https://t.co/bVcOM42vBb",0,Twitter Web App,
Melissa #EndTheStigma (she/her),32144450,"Alexandria, VA",2023-01-18 20:10:51,Lily gets her stitches out tomorrow thank God. If I deny my dog playtime one more time I think she'll assume I hate her 😂,0,Twitter for Android,
𝒟𝑒'𝒱𝒾𝓃𝒸 𝐵𝒶𝒾𝓁𝑒𝓎 -𝒾𝓃𝓉𝓇𝒾𝒸𝒶𝓇𝓈𝒾,1294637831697190912,"Washington DC, USA ",2023-01-18 20:03:04,Now Love is God thus you ought fuck harder Holy bloodlines.,0,Twitter for Android,
ECWW - Olympia,49743499,Western Washington,2023-01-18 20:01:57,"Almighty Father, who inspired Simon Peter to confess Jesus as Messiah and Son of the living God: Keep your Church s… https://t.co/g7WE8BmFsi",0,Hootsuite Inc.,
Bible Sketches,1457045490806239241,"Washington, DC",2023-01-18 19:50:19,"“For am I now seeking the favor of men, or of God? Or am I striving to please men? If I were still trying to please… https://t.co/OOFiCprXnv",0,Twitter for iPhone,
Tony Wilkinson,4874306746,Murray Hill,2023-01-18 19:50:15,@BCB_Ocho God I love that place,0,Twitter for iPhone,
Lex Crowe 🦷 COMMISSIONS OPEN 🖍,3301953253,Washington ,2023-01-18 19:50:14,@kumobabe God I love how you draw 2D so much. He's so handsome 🥰,0,Twitter for Android,
Based Jesus,238685429,"Oxon Hill, MD",2023-01-18 19:49:21,Damn I love this raise Jesus Christ,0,Twitter for iPhone,
Mark A. McCleary,2273454115,"Silver Spring, MD",2023-01-18 19:34:06,Hezekiah Walker and Love Fellowship Crusade Choir    - Jesus is my help,0,Radio.co now playing,
Howard Grindle,807938479,"Fairfax, Virginia",2023-01-18 19:26:44,@EmpofAfrica @calebgibson55 @WestleyStews @bensternke That is right.  Paul wrote that the love of money is the root… https://t.co/1VfAz6sHln,1,Twitter for iPhone,
“dem is boy drugs”,1023598098860437504,"Washington, DC",2023-01-18 19:19:41,i’m watching this buzzfeed interview with austin butler and the puppies ….😩😩😩😩 my god this is so damn cute! lol i l… https://t.co/QZ5SxVPu6y,0,Twitter for iPhone,
Gsusao4me ( Blondheim ),1093261703117242378,"Washington, DC",2023-01-18 18:45:56,"Truth..Though I Claim this, I Confess I Do Fail. But I Am REDEEMED!! Thank you my Lord and Savior, Jesus Christ✝️🙏A… https://t.co/xCAqSbpBUg",0,Twitter Web App,
Mark A. McCleary,2273454115,"Silver Spring, MD",2023-01-18 18:41:51,Hezekiah Walker and Love fellowship crusade choir  - Ain't nobody like Jesus,0,Radio.co now playing,
Mary Katharine Ham,4923811,"Washington, D.C.",2023-01-18 18:32:36,"When ""Lord Jesus Christ"" is trending and you're like, ""hm, I have conspicuously not been raptured yet."" https://t.co/Fz6x6xa5MF",4,Twitter Web App,
Hannah Alexandra,821488497852719104,"Washington, USA",2023-01-18 18:18:48,@nadiadivince OH MY GOD! I love him so much! You’re so sweet and kind to draw him! Thank you so much! You made him look so cool!! 🥺💕💖🥺💕💖,0,Twitter for iPhone,
Capital Katie,155694663,"Washington, DC",2023-01-18 18:17:42,"@smythsays OK, so I hadn't seen that search history list until you said something and I googled and OH MY JESUS CHRIST",0,Twitter Web App,
Vikky🧩| artvikkyfoto.eth,1492863430851710986,Metaverse,2023-01-18 18:16:47,"@ThatUglybboy @maxpretends Yes, when I first heard his music in one space, the first thought that came to my mind w… https://t.co/6ppJoAi8l0",0,Twitter for iPhone,
National Catholic Register,20064348,"Washington, D.C.",2023-01-18 18:15:00,"“Christ not only has the words of life, but he makes his life a Word, a message: that is, he lives always turned to… https://t.co/CCZGnlhLD3",7,TweetDeck,
Brett,775015939968425984,"Washington, USA",2023-01-18 18:13:43,@julesrprecious God I love you,0,Twitter for iPhone,
John Rinaldo,1585743088156348416,"Washington, DC",2023-01-18 18:07:37,@CitizenFreePres So are they willing to accept players wearing Jesus Christ jerseys as a warm-up to celebrate his birth?,1,Twitter Web App,
MY TREASURES,132028747,OUT OF THIS WORLD,2023-01-18 18:04:07,"Policelife &amp; Justice Let's Pray with Jesus Christ. @ Silver Spring, Maryland https://t.co/xANa7NSiVb",0,Instagram,"{'type': 'Point', 'coordinates': [-77.0266, 38.9916]}"
MuvaaOfTwo❤️,78711364,"Washington, DC",2023-01-18 17:55:29,Boyyyyyy I love me some God‼️😌🤞🏽 he remains the same when everyone else folds💯,0,Twitter for iPhone,
Patricia Najjer-Vaca,1130197457198034954,"Washington, DC",2023-01-18 17:53:59,@only_a_bill @_rosequartz4 @anthonykbdavis2 @theantihero15 @OhSoFrieda @FireflyRaine @whoknowstv @Kat_Baybay… https://t.co/U9izmn9p6Z,0,Twitter for iPhone,
Kristen Johnson,1280051515105980416,"Washington, DC",2023-01-18 17:42:46,"@hood_fights_38 What is wrong these comments, Jesus Christ! This is concerning!",0,Twitter for iPhone,
PatM,1540022607747207168,"Washington, DC",2023-01-18 17:38:43,For the love of God I have never needed something more in my life 😤🫡🙏 https://t.co/aNTdYcvioc,6,Twitter for iPhone,
MRDeVinney,1439633734416932875,"Arlington, VA",2023-01-18 17:33:43,@ConceptualJames They hate religion and want you to accept the state as God.,1,Twitter for Android,
BLISS,1099117906544123904,"Alexandria, VA",2023-01-18 17:28:35,god i love vocoders,0,Twitter for Android,
Anna McLeish 🇺🇦,1437080420798148610,Washington DC,2023-01-18 17:16:17,"@AlmanME The next part of the argument, often left unsaid, is that Jesus was weak. Not masculine. That’s foolishly,… https://t.co/V1xuk72vgb",0,Twitter for iPhone,
Ashkhen Kazaryan,97206003,"Washington, DC",2023-01-18 17:16:04,My name is right there - everywhere. Today two in a row misspellings in the same hour. There are two Hs and that ch… https://t.co/yMDX0FBymm,0,Twitter Web App,
LDS_Believer,2573062871,"Alexandria, Virginia",2023-01-18 17:14:18,“In the gospel of Jesus Christ you have help from both sides of the veil and you must never forget that.” ~ Elder J… https://t.co/WvL7ySQBmC,8,Twitter for iPad,
kim,2216771028,"Springfield, VA",2023-01-18 17:12:47,Who knew going through your clothes and doing a closet clean out would be so emotional Jesus Christ,0,Twitter for iPhone,
👑Virgo Queen,1565645378145361921,"Washington, DC",2023-01-18 16:58:43,I love when you can feel God opening new doors for you.💯,0,Twitter for iPhone,
"Breyon Williams, PhD",1000854178204438531,"Washington, DC",2023-01-18 16:58:28,"Before I leave this earth, somebody gotta put me in a horror movie. I love the genre too much. God, make it happen 😁 https://t.co/PK5QfjK3Bs",0,Twitter for iPhone,
Prof. Loretta Lees 🇬🇧🇺🇸🇮🇪,2332410085,"Boston, USA/London, UK",2023-01-18 16:41:55,Lots rhetoric of the compassionate city as alternative to hate - governing through an equity lens etc,0,Twitter for iPhone,
audrey longhorne,1456758224988876815,"Washington, DC",2023-01-18 16:23:30,@killmikeymdc God’s love is the only thing that will set us all free,0,Twitter for iPhone,
Thalia Sanders,35280003,"Burtonsville, MD",2023-01-18 16:18:42,Happy #humpday to you. God will take you to a place that you can love as your own community. @ HIP - HOP Revolution https://t.co/KozGd1ERPQ,0,Instagram,"{'type': 'Point', 'coordinates': [-76.89036473, 38.86841906]}"
Big Bag Brie 💎🤑,215679249,"Washington, DC",2023-01-18 16:17:15,On Jesus Christ himself lmao because I have 4 policies &amp; a will. Don’t let my no good ass family lie to ya 🤣 https://t.co/06fkmUfocg,0,Twitter for iPhone,
cennah,1868948474,"Washington, USA",2023-01-18 16:09:54,@bbyruthless IM SO FUCKING PROUD OF YOU RUTHLESS i love u oh my god 😭😭❤️❤️,0,Twitter for iPhone,
"K, cozy crab era 🦀",121218430,"Washington, USA",2023-01-18 16:06:05,@stedenthesheets YES OH MY GOD love to read the Wikipedia of a movie I will never watch,0,Twitter for iPhone,
SCHATZI,2277559205,"Silver Spring, MD",2023-01-18 15:59:42,2 Timothy 1:7 - For God gave us a spirit not of fear but of power and love and self-control.,2,Twitter for iPhone,
Mark A. McCleary,2273454115,"Silver Spring, MD",2023-01-18 15:58:02,Hezekiah Walker and Love fellowship crusade choir    - Power belongs to God,0,Radio.co now playing,
audrey longhorne,1456758224988876815,"Washington, DC",2023-01-18 15:57:41,i love staying up until 2am talking about God and morality,2,Twitter for iPhone,
American Prolifer,1568316355979497472,Washington DC,2023-01-18 15:49:49,@FoxNews The LGBTQXYZ crowd is a fascist mob that won’t stop until everyone bends the knee to their sinful lifestyl… https://t.co/rNC1VuyKWQ,0,Twitter Web App,
"Medgar A. Webster, Sr.",349486329,"Washington, DC",2023-01-18 15:43:01,"Dear God, please give me strength when I am weak, love when I feel forsaken, courage when I am afraid, wisdom when… https://t.co/NCyV7YHSce",0,Twitter for iPhone,
John Downs - Mortgage Advisor,1332015507546009603,"Washington, DC",2023-01-18 15:34:32,"@JohnLeFevre I guess every movement needs a spokesperson.  Most everything we see, read, and watch is fake and bias… https://t.co/nF0ozGSaOw",0,Twitter Web App,
Ascension Church,537746846,"Gaithersburg, MD",2023-01-18 15:00:04,"Wednesday Wisdom:

""The spirit of the dove has descended on each one of us and when we continue to walk with Christ… https://t.co/Wu3jBeVCLU",0,Twitter Web App,
Memes 4 God,1348258901976887296,"Washington, DC",2023-01-18 14:45:50,@theCTwelve I love this verse. It’s connected to this proverbs 8 in the bible where Jesus says he is the wisdom of… https://t.co/YfsbkYhvi0,0,Twitter for iPhone,
Riley MacLeod,205956186,Washington DC,2023-01-18 14:44:16,Biked by a church sign that said “I saw that and I still love you -God” and I’m angry at how effective it was,0,Twitter for iPhone,
sanctuarymatt,16149214,"silver spring md
",2023-01-18 14:40:41,@laurenboebert I wish we could see Jesus in you.    Your hate and deception makes it impossible to see any shred of… https://t.co/uU6uIhO2CW,0,Twitter for iPhone,
Henry Johnson,892601180752404480,"Alexandria, VA",2023-01-18 14:40:12,"@JebraFaushay You do realize Liable laws are real, and simply sharing this even as a joke, will potentially end in… https://t.co/4VxW6TloO4",0,Twitter Web App,
Florist Chestnut💐,204570620,"Maryland, Oxon Hill",2023-01-18 14:15:58,"Yes, the recent turmoils in my relationship have revealed the aspect of loving someone as God has loved us, it must… https://t.co/9hPHJGXfgh",0,Twitter for iPhone,
King Eddie Better Than Ever ♈️♈️♈️😈,202257371,"Washington, DC",2023-01-18 14:14:26,I love when you can literally feel God opening new doors for you.💯,8,Twitter for iPhone,
John Liu,620448033,"Bethesda, MD",2023-01-18 13:48:50,"@sonicscrewdriv3 @GovLarryHogan You don’t need to agree with him, you also don’t need to speak hate about him becau… https://t.co/FGsGh5pZg5",0,Twitter for iPhone,
Moe Betta Blues,718137472899813376,"Sterling, VA",2023-01-18 13:29:53,@nolapatriot26 @catturd2 Let be clear Jesus does indeed love her.,0,Twitter for Android,
Kenton Slaughter,71659712,"Washington, DC",2023-01-18 13:25:11,"@testing521 The letter seems to be broadly about unity and peace through the Messiah’s leadership, as opposed to th… https://t.co/vxyVb26FFH",0,Twitter for iPhone,
S,99845304,"Washington, DC",2023-01-18 13:23:58,Thanks For The Love God,1,Twitter for iPhone,
Kisha Clark,215075126,"Washington, DC",2023-01-18 13:23:38,"Oftentimes I listen to the #Bible. The animation in the voices, music, and the various translations really help you… https://t.co/G2YZNDN4Hn",0,Twitter for iPhone,
I Got Bond $$$,1081908852,"Washington, DC",2023-01-18 13:00:07,Good Morning. I love y’alllllllllllllllllllll ❤️,0,Twitter for iPhone,
The Cup,1638508782,"Lanham, MD",2023-01-18 12:17:21,Jimmy Russell &amp; BOC (Because Of Christ) - When Jesus Comes https://t.co/d7BGbKDET8,0,WBGRCUP Playlist,
Susanna,3381611872,"Washington, DC",2023-01-18 12:04:09,Because what I said is the Truth but I deleted it anyways. This is how far gone the German “Catholics” are. Then do… https://t.co/WCmjbZQgIk,0,Twitter for iPad,
Maimuna,609377498,"Washington, DC",2023-01-18 11:29:22,@ReutersAfrica Stupidity in my continent will kills us! Who’s the pope btw? The man in the red shoes club?? My fell… https://t.co/wYrZgQJtU2,0,Twitter for iPhone,
Sean K. Robinson,50192622,"Silver Spring, MD",2023-01-18 11:28:53,"8 But God demonstrates his own love for us in this: While we were still sinners, Christ died for us.

Romans 5:8 (NIV)",0,Twitter for iPad,
T. Rose👑🏆,1524138937849204736,"Washington, DC",2023-01-18 11:03:03,I speak 🗣️ LIFE over all those entered into an unlawful cult. Bounding them 2 unjust relationships as an experiment… https://t.co/GRLxmwR6M1,0,Twitter Web App,
Woodrow Wilson,1613160759705337857,"Washington, DC",2023-01-18 10:51:51,@MikeCeasrius This is what I love to see Americans living up to the Destiny that God intended for us.,0,Twitter for iPhone,
Wealth Gear,1602205143742545921,"Washington, DC",2023-01-18 08:16:19,"“The exercise of force is contrary to the principles of God’s government; He desires only the service of love, and… https://t.co/Q7t1hsKgD5",0,BTCUPDATES,
The Cup,1638508782,"Lanham, MD",2023-01-18 08:16:17,Jimmy Russell &amp; BOC (Because Of Christ) - When Jesus Comes https://t.co/d7BGbKEcIG,0,WBGRCUP Playlist,
Hilarious Username 🏳️‍⚧️🏳️‍🌈🏴‍☠️,1070172182,"Washington, USA",2023-01-18 08:01:56,Jesus fucking Christ. Why would you say this the SAME FUCKING DAY?! https://t.co/uIPnAGhYr7,0,Twitter for Android,
Hank Stevenson,1589909789483704321,"Arlington, VA",2023-01-18 07:47:51,"@FLWillRegret22 Jesus f’ng Christ. 

This is natural selection at work.",0,Twitter for iPhone,
Ayo Potter,745398424489451520,"Washington, DC",2023-01-18 07:00:49,I love black women they gifts from God 😩,1,Twitter for iPhone,
Brian Kuo 🇺🇸,205083494,"Washington, DC",2023-01-18 06:42:47,"Can we ever repay God?

Psalm 116:12 (MSG)

We obviously can't REPAY God, but we can GIVE to Him, because although… https://t.co/1FmiVtEhmC",0,Twitter for iPhone,
Layla Abouzaid,1562585496274227201,"Washington, DC",2023-01-18 05:59:36,Funny how some people on Twitter hates it when you say Thank God or thank Allah when a catastrophe did not happen a… https://t.co/gDXMkhy6ss,0,Twitter for iPhone,
Sara Grace🖤999🔜KaiWachiSpokane,896145905153224704,"Washington, USA",2023-01-18 05:37:01,pls for the love of god https://t.co/GemgvpHK8p,0,Twitter for iPhone,
FightThe.GOP 💙🌊🗽,1589015119903662081,"Washington, DC",2023-01-18 05:34:27,"@LayahHeilpern Jesus Christ, you’re such a grifter",0,Twitter for iPhone,
Tracy,840020904,"Washington, USA",2023-01-18 05:23:40,"@bennyjohnson You only kneel for our King, Jesus Christ.  They're all 🤡!!!",0,Twitter for Android,
Doug Hernan,1268659696124264452,"Rockville, MD",2023-01-18 05:18:57,"@laurenboebert Good to know. Now, for the love of God, our country and all that is decent … could you please resign… https://t.co/1rv8nlHrGm",0,Twitter for iPhone,
Mark A. McCleary,2273454115,"Silver Spring, MD",2023-01-18 05:10:01,Neville Peter    - My Jesus I love Thee,0,Radio.co now playing,
Hilary Woodward,5146051,"Washington, D.C.",2023-01-18 04:41:21,"Did that header pop her headband? Oh god. We love you, Lynn. #uswnt",0,Twitter for iPhone,
Cher Boyd ✨,2854940205,"Washington, DC",2023-01-18 04:29:08,My life is starting to fall effortlessly into place for Me! Always have Faith! I’m very Grateful &amp; Feel Blessed! Th… https://t.co/84tO4CSdcP,0,Twitter for iPhone,
